"OTU","average","overall","sd","ratio","ava","avb","ord","cusum","p","contribution","comparison"
"Candidatus Gottesmanbacteria",0.00207403949676863,0.481868120822904,0.00152586505157121,1.35925486636774,0.00833824379040481,0.0203504397169365,77,0.83605377897164,2e-04,0.00335260601474585,"Animal Host_Groundwater"
"Candidatus Gribaldobacteria",0.000641959485800702,0.481868120822904,0.000609625428038824,1.05303922092931,0.00253970026942385,0.00593110263592325,44,0.842456186452201,0.012,0.00318822161873289,"Animal Host_Groundwater"
"Candidatus Handelsmanbacteria",0.00129255811483976,0.481868120822904,0.00134837830616351,0.958601980565404,0.00440618260092897,0.0135889519045779,28,0.845635445006067,0.0066,0.00317925855386603,"Animal Host_Groundwater"
"Candidatus Harrisonbacteria",0.00113759397539983,0.481868120822904,0.00101830993821474,1.11713922520898,0.0047000588814641,0.0118760804671089,98,0.848728018746475,2e-04,0.00309257374040839,"Animal Host_Groundwater"
"Candidatus Huberarchaea",0.000213325627345304,0.481868120822904,0.000308586358549938,0.691299603610902,0.000467555910587192,0.00152441814392668,26,0.854828458896895,0.0052,0.00304080167185239,"Animal Host_Groundwater"
"Candidatus Hydrogenedentes",0.000528590091906029,0.481868120822904,0.000642083208748091,0.823242353489751,0.00292183085330651,0.00479989181550476,121,0.857838205007745,0.001,0.00300974611084992,"Animal Host_Groundwater"
"Candidatus Jacksonbacteria",0.000706158154663527,0.481868120822904,0.00101401146392219,0.69640056329552,0.000861337025614699,0.00594106773650809,71,0.860820962805977,2e-04,0.00298275779823221,"Animal Host_Groundwater"
"Candidatus Jorgensenbacteria",0.001429800494939,0.481868120822904,0.00104691052539438,1.36573323150074,0.00409774099780754,0.0136380506555551,68,0.863788165725517,2e-04,0.00296720291954,"Animal Host_Groundwater"
"Candidatus Kaiserbacteria",0.00296310631968419,0.481868120822904,0.00254957214474839,1.16219747920748,0.00876071657516271,0.0285088613751972,104,0.866742380914354,4e-04,0.00295421518883721,"Animal Host_Groundwater"
"Candidatus Kerfeldbacteria",0.00114648216063087,0.481868120822904,0.000886207515121891,1.2936949202842,0.00504018134392544,0.0115925476196976,108,0.869605854270522,2e-04,0.00286347335616743,"Animal Host_Groundwater"
"Candidatus Komeilibacteria",0.00143729589510402,0.481868120822904,0.00111316951822114,1.29117431943416,0.00477959116109625,0.0138264092049232,128,0.872448936720581,2e-04,0.00284308245005893,"Animal Host_Groundwater"
"Candidatus Kuenenbacteria",0.00116562514451311,0.481868120822904,0.00103907845196061,1.12178742838303,0.00355078546252365,0.011114577088736,4,0.87808854513353,2e-04,0.00281599316678549,"Animal Host_Groundwater"
"Candidatus Levybacteria",0.00262779441312827,0.481868120822904,0.00224323390967948,1.17143129915673,0.00823510322642713,0.0244209514880967,50,0.880873258458738,2e-04,0.00278471332520869,"Animal Host_Groundwater"
"Candidatus Liptonbacteria",0.00133574614737832,0.481868120822904,0.00103304052541722,1.2930239564792,0.00437722757342587,0.0126224046787357,129,0.8863827026652,2e-04,0.00273742819283274,"Animal Host_Groundwater"
"Candidatus Lloydbacteria",0.00161551396018512,0.481868120822904,0.00362054975803216,0.446206810609665,0.00701653462435281,0.0110609132392387,62,0.889065092429089,0.0174,0.0026823897638889,"Animal Host_Groundwater"
"Candidatus Magasanikbacteria",0.00348697897484443,0.481868120822904,0.00355235342467906,0.98159686213076,0.0123745657858117,0.0337090686265136,119,0.894415073935901,2e-04,0.00267168083215308,"Animal Host_Groundwater"
"Candidatus Melainabacteria",0.0022207875115422,0.481868120822904,0.00227724605015768,0.975207536923131,0.00954213295318947,0.0208784528193992,48,0.902206451134902,0.001,0.00251416246165903,"Animal Host_Groundwater"
"Candidatus Micrarchaeota",0.00118711165841639,0.481868120822904,0.00190591978090933,0.622854996473151,0.0052429834130778,0.0094904420647876,83,0.904670012443729,0.0162,0.00246356130882686,"Animal Host_Groundwater"
"Candidatus Microgenomates",0.000569664076875565,0.481868120822904,0.000450362644178238,1.26490081768441,0.00173950982806182,0.00500453263732566,73,0.907088983722681,2e-04,0.00241897127895174,"Animal Host_Groundwater"
"Candidatus Moranbacteria",0.00238963102311013,0.481868120822904,0.00178795390614956,1.33651712993894,0.00986082391727486,0.0238162178758953,101,0.909499265317492,2e-04,0.0024102815948106,"Animal Host_Groundwater"
"Candidatus Nealsonbacteria",0.00201604385981716,0.481868120822904,0.00182170755911558,1.10667809974721,0.0065300875157705,0.0189704174115335,70,0.91425999937577,2e-04,0.00237924467522976,"Animal Host_Groundwater"
"Candidatus Niyogibacteria",0.000757924096070478,0.481868120822904,0.000753443112841967,1.0059473411491,0.00243955317374909,0.00708959712985643,63,0.916620798785901,2e-04,0.00236079941013145,"Animal Host_Groundwater"
"Candidatus Nomurabacteria",0.00289054554983426,0.481868120822904,0.00230999427953057,1.25132151860639,0.00927668006265508,0.028105836816266,112,0.918959427429171,0.0042,0.00233862864327017,"Animal Host_Groundwater"
"Candidatus Omnitrophica",0.00672067175695911,0.481868120822904,0.00602177824688277,1.1160609842181,0.0167613536073341,0.0652833501237223,38,0.923078834604393,2e-04,0.00199675936685106,"Animal Host_Groundwater"
"Candidatus Pacebacteria",0.000937469091082243,0.481868120822904,0.000653468507454241,1.43460485147846,0.00538511384147053,0.0095720466717559,34,0.925047105600238,2e-04,0.00196827099584529,"Animal Host_Groundwater"
"Candidatus Peregrinibacteria",0.00370891619122325,0.481868120822904,0.00377796182143028,0.981724105888161,0.0125407675730264,0.0358011813249877,92,0.928945387955118,2e-04,0.00194548892232438,"Animal Host_Groundwater"
"Candidatus Portnoybacteria",0.00147434224406472,0.481868120822904,0.00124352069654433,1.18561938547692,0.00535896228439038,0.0139093535232122,22,0.93087182298744,2e-04,0.00192643503232282,"Animal Host_Groundwater"
"Candidatus Ratteibacteria",0.000614432195721907,0.481868120822904,0.000482516516507517,1.27339101295268,0.00216295841753082,0.00589232472821062,51,0.932774707014,2e-04,0.00190288402655969,"Animal Host_Groundwater"
"Candidatus Raymondbacteria",0.000720574956194371,0.481868120822904,0.000602559883215917,1.19585617341234,0.00359937412449425,0.00724112763005778,47,0.934615903873053,2e-04,0.00184119685905326,"Animal Host_Groundwater"
"Candidatus Riflebacteria",0.00149021269679685,0.481868120822904,0.00281750345663734,0.528912464432394,0.0037217125420411,0.0125184929988162,19,0.936455980137038,6e-04,0.00184007626398419,"Animal Host_Groundwater"
"Candidatus Roizmanbacteria",0.00248326474599927,0.481868120822904,0.00189983962989886,1.30709177075724,0.0112817554993588,0.0246562205904987,117,0.938227320601347,2e-04,0.00177134046430916,"Animal Host_Groundwater"
"Candidatus Ryanbacteria",0.00116143786274538,0.481868120822904,0.000791184553906408,1.46797337866479,0.0038922657384597,0.0109965777432703,45,0.941698253804831,2e-04,0.00169994762471726,"Animal Host_Groundwater"
"Candidatus Schekmanbacteria",0.0011475638137693,0.481868120822904,0.000935875661762038,1.2261926029882,0.00607573195792272,0.011702492798875,3,0.944959009415921,8e-04,0.00157933093689155,"Animal Host_Groundwater"
"Candidatus Shapirobacteria",0.00142354212155143,0.481868120822904,0.00124949708296001,1.13929207275868,0.00553981916934409,0.0140355226491565,88,0.94653189640163,2e-04,0.00157288698570923,"Animal Host_Groundwater"
"Candidatus Spechtbacteria",0.000694198847030403,0.481868120822904,0.000644765714580028,1.07666836392281,0.00283617218317559,0.00662280183805834,75,0.948071068726202,4e-04,0.00153917232457179,"Animal Host_Groundwater"
"Candidatus Staskawiczbacteria",0.00204757389972073,0.481868120822904,0.00150789450559005,1.35790261993129,0.00574446241960325,0.0189848489923223,29,0.949609750387766,0.0186,0.00153868166156401,"Animal Host_Groundwater"
"Candidatus Sungbacteria",0.00137981652516289,0.481868120822904,0.00112465455579925,1.22688030564399,0.00428737483047759,0.0132713833866532,143,0.952652770842204,2e-04,0.00152031871822789,"Animal Host_Groundwater"
"Candidatus Tagabacteria",0.000687323713390657,0.481868120822904,0.000540594678084214,1.27142153124117,0.00261354559324184,0.00673103024016959,97,0.954148148778731,0.0016,0.00149537793652721,"Animal Host_Groundwater"
"Candidatus Taylorbacteria",0.00172449030739944,0.481868120822904,0.00145660862011011,1.1839078003459,0.00494601169155052,0.0166387425700132,81,0.955628315944797,0.0184,0.00148016716606558,"Animal Host_Groundwater"
"Candidatus Terrybacteria",0.00112691058963523,0.481868120822904,0.00131230616779959,0.858725362485172,0.00301960966275589,0.0104727119589468,67,0.958564608361266,2e-04,0.00146545937394149,"Animal Host_Groundwater"
"Candidatus Thermoplasmatota",0.00136061017259576,0.481868120822904,0.00211129679791147,0.644442872239326,0.0115718099097331,0.00572985909983816,105,0.960005249103063,0.031,0.00144064074179662,"Animal Host_Groundwater"
"Candidatus Uhrbacteria",0.00356812633937844,0.481868120822904,0.00367525149673331,0.970852292026793,0.00996473491677856,0.033452133501988,118,0.962857740760044,2e-04,0.00142611858167363,"Animal Host_Groundwater"
"Candidatus Veblenbacteria",0.000241178893844207,0.481868120822904,0.000334010617122173,0.722069543543851,0.000226643870817047,0.00201177085402494,156,0.964218511413179,0.021,0.00136077065313545,"Animal Host_Groundwater"
"Candidatus Vogelbacteria",0.000853552500874209,0.481868120822904,0.000590450748805398,1.4455947470659,0.00347694573775499,0.00836771152482016,61,0.965550742075594,0.0168,0.00133223066241528,"Animal Host_Groundwater"
"Candidatus Wallbacteria",0.000687201081021718,0.481868120822904,0.00106053890016664,0.647973479250728,0.00348568287355671,0.00627889092221242,54,0.966849208737218,0.004,0.00129846666162325,"Animal Host_Groundwater"
"Candidatus Wildermuthbacteria",0.0012873978220282,0.481868120822904,0.00109780247171332,1.17270443016856,0.00355432162801789,0.0120849059135363,124,0.968140075329046,2e-04,0.00129086659182842,"Animal Host_Groundwater"
"Candidatus Woesearchaeota",0.00145030070258924,0.481868120822904,0.00130144529425282,1.1143769999352,0.00572863894244687,0.0140756748378441,41,0.970674577951677,2e-04,0.00125939815074205,"Animal Host_Groundwater"
"Candidatus Woesebacteria",0.00214445783620072,0.481868120822904,0.0015450158711427,1.38798434129656,0.00918796555691554,0.0212601517990702,84,0.971856777089281,0.022,0.00118219913760387,"Animal Host_Groundwater"
"Candidatus Wolfebacteria",0.001975718471369,0.481868120822904,0.00228507118762165,0.864620096770537,0.00544783909821323,0.0186291370642104,40,0.972983396921971,2e-04,0.0011266198326908,"Animal Host_Groundwater"
"Candidatus Woykebacteria",0.000622027458837351,0.481868120822904,0.00045110537509172,1.37889613643127,0.00398190762340586,0.00664191720937108,21,0.974105473917909,0.0172,0.00112207699593747,"Animal Host_Groundwater"
"Candidatus Yanofskybacteria",0.00226501020559232,0.481868120822904,0.00178968168579928,1.26559388944116,0.00723034112440377,0.0221570431171459,11,0.975210608356485,2e-04,0.00110513443857585,"Animal Host_Groundwater"
"Candidatus Yonathbacteria",0.00239598967267527,0.481868120822904,0.00457895709575254,0.523261000828727,0.00387155503298147,0.0212190747734712,66,0.976307568435527,2e-04,0.00109696007904259,"Animal Host_Groundwater"
"Candidatus Zambryskibacteria",0.00178193443180213,0.481868120822904,0.00145027192323658,1.22868987756819,0.00524188063984252,0.01697946404009,80,0.97736068797601,2e-04,0.00105311954048282,"Animal Host_Groundwater"
"Deferribacterota",0.0021102677295553,0.481868120822904,0.00423775427629674,0.497968403066402,0.0178901616889945,0.00724137230848977,13,0.984282688066519,0.047,0.000967455130865491,"Animal Host_Groundwater"
"Elusimicrobiota",0.00740882761311793,0.481868120822904,0.00736744692189704,1.0056166934977,0.0213682320583172,0.075204734254711,32,0.987018129569343,2e-04,0.000883836358046786,"Animal Host_Groundwater"
"Fibrobacterota",0.00228807616000267,0.481868120822904,0.00643352297406489,0.355649022973334,0.0194761198137209,0.00323975493038782,10,0.988670592795846,0.0272,0.000810028873220903,"Animal Host_Groundwater"
"Lentisphaerota",0.00246193075496955,0.481868120822904,0.00259101193585568,0.950181170877741,0.0148979407996517,0.0283708434631036,24,0.992562927508022,0.003,0.000765454617390637,"Animal Host_Groundwater"
"Mycoplasmatota",0.00469341916148562,0.481868120822904,0.00410325196137175,1.14382913983098,0.0433424408557124,0.0323274214375974,78,0.993297902617071,0.0204,0.000734975109048852,"Animal Host_Groundwater"
"Nanoarchaeota",0.000470103221146167,0.481868120822904,0.00041855605797718,1.12315474160882,0.00183373602079282,0.00420320479237071,93,0.994706422912906,0.0396,0.000692663266325333,"Animal Host_Groundwater"
"Nitrospinota",0.00184057161841694,0.481868120822904,0.00175978490334726,1.04590715315038,0.00794061689087715,0.0199253121950615,20,0.996002045910725,8e-04,0.000633609180938133,"Animal Host_Groundwater"
"Nitrospirota",0.00514012724347451,0.481868120822904,0.00375253561048353,1.36977440776696,0.0188315317561623,0.0555325211009594,56,0.996605773243756,0.0316,0.000603727333030823,"Animal Host_Groundwater"
"Planctomycetota",0.0121058491705171,0.481868120822904,0.01615038980791,0.749570091774999,0.0400270706013934,0.126795594785611,17,0.99712732644956,0.0182,0.000521553205803715,"Animal Host_Groundwater"
"Pseudomonadota",0.0529773054933722,0.481868120822904,0.0402086833367257,1.31755882304617,0.470819773626606,0.745170386666102,116,0.997627834541758,2e-04,0.000500508092198038,"Animal Host_Groundwater"
"Spirochaetota",0.00685699032591385,0.481868120822904,0.00691044930707031,0.992264036854772,0.0671769470802088,0.0481514333542059,65,0.998070539958711,0.0128,0.000442705416953237,"Animal Host_Groundwater"
"Thermodesulfobacteriota",0.0278410094572595,0.481868120822904,0.0445246840946289,0.625293812261276,0.0538085991806292,0.220096524779866,37,0.998820015674086,2e-04,0.000314534535115096,"Animal Host_Groundwater"
"Thermoproteota",0.00266478051580583,0.481868120822904,0.00357266599736375,0.745880112434847,0.0235579357709715,0.00818963518249634,90,0.99944296207544,0.007,0.000309122602353828,"Animal Host_Groundwater"
"Armatimonadota",0.00229636836127597,0.482915470976706,0.00121915658805811,1.88357130147953,0.00487436057583131,0.0188273065831639,2,0.444005976604954,2e-04,0.0707523572207964,"Human Host_Wastewater"
"Atribacterota",0.00227547117094436,0.482915470976706,0.00346118751593199,0.657424990836316,0.002972122564025,0.0175618309190998,138,0.478494300563602,0.0438,0.0344883239586483,"Human Host_Wastewater"
"Bacillota",0.0628066655624846,0.482915470976706,0.0407954000883894,1.53955263158112,0.569800230739513,0.242524254926346,140,0.508775112017969,2e-04,0.0302808114543668,"Human Host_Wastewater"
"Bacteroidota",0.0460064890163172,0.482915470976706,0.037913531560796,1.21345828579814,0.464296162755833,0.238768982505206,151,0.533368626514485,2e-04,0.0245935144965158,"Human Host_Wastewater"
"Balneolota",0.00061133950535213,0.482915470976706,0.000324698519999131,1.88279116687617,0.00160969521701174,0.00523920015782396,12,0.556631514132888,0.0076,0.0232628876184032,"Human Host_Wastewater"
"Calditrichota",0.000801458412512047,0.482915470976706,0.000378872795549552,2.11537598351325,0.00219359415304966,0.00689979322458216,146,0.62161329830392,0.0308,0.0190581952367895,"Human Host_Wastewater"
"Campylobacterota",0.0112340083305193,0.482915470976706,0.0134663313488516,0.834229311569504,0.0643738786514272,0.0677036437371329,153,0.639911701080068,0.0034,0.0182984027761476,"Human Host_Wastewater"
"candidate division Zixibacteria",0.00100341640427127,0.482915470976706,0.000475729551663539,2.10921604672762,0.00263977754364781,0.00860683844466816,154,0.736964297977027,2e-04,0.0129199226720312,"Human Host_Wastewater"
"Candidatus Absconditabacteria",0.000962410999105989,0.482915470976706,0.00127267334673436,0.756212111753188,0.00688801445218846,0.00424410143192232,102,0.758759543515892,4e-04,0.0107722299369374,"Human Host_Wastewater"
"Candidatus Amesbacteria",0.000486024484027192,0.482915470976706,0.000267086479072507,1.81972702517543,0.00157382928914762,0.00434583281689618,137,0.790983733606996,0.0272,0.00712819365044359,"Human Host_Wastewater"
"Candidatus Aminicenantes",0.00265196027902862,0.482915470976706,0.00259545284693676,1.0217717043708,0.0045511010850388,0.0210040524932468,100,0.797143877297517,0.0142,0.0061601436905212,"Human Host_Wastewater"
